species,concentration,type
y_1,87.6330400339498,actual
y_1,85.3053996178793,actual
y_1,55.6984059689076,actual
y_1,30.9326027464105,actual
y_1,112.788363460138,actual
y_1,38.987376972753,actual
y_1,68.3477612795285,actual
y_1,91.4028888908263,actual
y_1,34.5430486358174,actual
y_1,99.668410309296,actual
y_1,56.4410444465856,actual
y_1,93.7579221426315,actual
y_1,59.7531833299396,actual
y_1,31.2359688137278,actual
y_1,174.932144789142,actual
y_1,55.1028395106034,actual
y_1,126.748900154104,actual
y_1,56.7848354863796,actual
y_1,33.0366524251393,actual
y_1,55.8465470931216,actual
y_1,27.9125465298413,actual
y_1,125.569788919621,actual
y_1,88.5582096316844,actual
y_1,55.2359052335389,actual
y_1,48.0983303702435,actual
y_1,96.5031462624818,actual
y_1,65.4260282175862,actual
y_1,43.6638612858461,actual
y_1,98.5298854928121,actual
y_1,62.0599947734557,actual
y_1,60.8230298562992,actual
y_1,62.683795730146,actual
y_1,47.5223664425186,actual
y_1,103.455948415798,actual
y_1,60.0534360666752,actual
y_1,33.705221266007,actual
y_1,139.877976112323,actual
y_1,85.2263842011977,actual
y_1,49.8407042783017,actual
y_1,66.5831354371664,actual
y_1,76.4893668068358,actual
y_1,70.1623877738945,actual
y_1,42.0584091245938,actual
y_1,50.2256266495633,actual
y_1,120.142477945296,actual
y_1,63.6056686542519,actual
y_1,31.5535160212012,actual
y_1,88.940695386137,actual
y_1,72.4617144876939,actual
y_1,55.465012177214,actual
y_1,46.1245189789538,actual
y_1,125.586147804624,actual
y_1,85.3091549765495,actual
y_1,80.381263484351,actual
y_1,34.7893307557246,actual
y_1,59.350770756647,actual
y_1,145.172454147907,actual
y_1,39.399160151202,actual
y_1,75.449708691423,actual
y_1,44.2284960255813,actual
y_1,89.7717469126893,actual
y_1,32.3101926781608,actual
y_1,90.7319214320104,actual
y_1,59.0076084694877,actual
y_1,41.4784846724359,actual
y_1,116.677087602917,actual
y_1,60.5576220377386,actual
y_1,84.9039354583619,actual
y_1,39.4858918004369,actual
y_1,61.689453983239,actual
y_1,56.9988821966533,actual
y_1,115.161037940612,actual
y_1,50.8130932653271,actual
y_1,60.1954629615384,actual
y_1,37.3359143592131,actual
y_1,84.2966256047147,actual
y_1,68.7125028768746,actual
y_1,36.157355627877,actual
y_1,104.74809845291,actual
y_1,56.5532165119553,actual
y_1,88.8297171251602,actual
y_1,46.8654515169349,actual
y_1,47.1426639695636,actual
